DATETIME,mission_id,target_name,target_location,NUMBER OF AIRCRAFT BOMBING,total_area_tons,HIGH EXPLOSIVE BOMBS TONS,he_percentage,INCENDIARY BOMBS TONS,inc_percentage
1945-04-14 10:59:00,BOX_2_BOOK_6_INDUSTRIAL__PART_2_IMG_1604_output_1945-04-14,City Area,Royan,815,1439.7,1430.5,99.36097798152392,9.2,0.6390220184760713
1944-04-29 11:50:00,BOX_2_BOOK_6_INDUSTRIAL__PART_2_IMG_1742_output_1944-04-29,,Berlin,558,1130.2,593.5,52.5128295876836,536.7,47.4871704123164
1945-04-15 10:33:00,BOX_2_BOOK_6_INDUSTRIAL__PART_2_IMG_1605_output_1945-04-15,,,1018,1112.6999999999998,3.35,0.3010694706569606,1109.35,99.69893052934304
1944-05-07 11:26:00,BOX_2_BOOK_6_INDUSTRIAL__PART_2_IMG_1729_output_1944-05-07,UNIDENTIFIED TARGET,BERLIN,473,1001.6,686.5,68.54033546325878,315.1,31.459664536741215
1944-09-08 11:28:00,BOX_2_BOOK_6_INDUSTRIAL__PART_3_IMG_2137_output_1944-09-08,,CILA YBEV AVINS,323,973.5,609.0,62.557781201849,364.5,37.442218798151
1944-05-19 14:05:00,BOX_2_BOOK_6_INDUSTRIAL__PART_2_IMG_1743_output_1944-05-19,,Berlin,467,806.15,371.5,46.0832351299386,434.65,53.91676487006141
1945-04-17 12:42:00,BOX_2_BOOK_6_INDUSTRIAL__PART_1_IMG_1365_output_1945-04-17,Unidentified Target,Bologna,305,718.15,716.15,99.72150664902875,2.0,0.27849335097124556
1944-05-08 11:16:00,BOX_2_BOOK_6_INDUSTRIAL__PART_2_IMG_1729_output_1944-05-08,UNIDENTIFIED TARGET,BERLIN,320,676.5,563.0,83.22246858832226,113.5,16.777531411677753
1944-03-06 13:22:00,BOX_2_BOOK_6_INDUSTRIAL__PART_2_IMG_1727_output_1944-03-06,UNIDENTIFIED TARGET,BERLIN,344,636.8100000000001,490.6,77.04024748355081,146.21,22.959752516449175
1944-03-09 14:05:00,BOX_2_BOOK_6_INDUSTRIAL__PART_2_IMG_1728_output_1944-03-09,UNIDENTIFIED TARGET,BERLIN,421,581.75,372.25,63.98796733992265,209.5,36.01203266007735
1944-02-24 13:35:00,BOX_3_BOOK_6_INDUSTRIAL__PART_4_IMG_2315_output_1944-02-24,UNIDENTIFIED TARGET,ROSTOCK,257,544.2,441.0,81.03638368246968,103.2,18.963616317530317
1944-05-24 11:08:00,BOX_2_BOOK_6_INDUSTRIAL__PART_2_IMG_1744_output_1944-05-24,,Berlin,400,533.8499999999999,221.95,41.575348880771756,311.9,58.42465111922826
1944-04-24 13:51:00,BOX_2_BOOK_6_INDUSTRIAL__PART_3_IMG_2109_output_1944-04-24,,LEIPHEIM,97,438.25,179.75,41.015402167712494,258.5,58.98459783228751
1944-06-21 10:15:00,BOX_2_BOOK_6_INDUSTRIAL__PART_3_IMG_1951_output_1944-06-21,UNIDENTIFIED,GENSHAGEN,113,424.6,357.0,84.07913330193124,67.6,15.92086669806877
1944-03-22 13:27:00,BOX_2_BOOK_6_INDUSTRIAL__PART_2_IMG_1741_output_1944-03-22,,Berlin,219,417.45,124.0,29.704156186369623,293.45,70.29584381363037
1944-05-09 09:18:00,BOX_2_BOOK_6_INDUSTRIAL__PART_2_IMG_1555_output_1944-05-09,CITY AREA,LAON,191,409.95,355.0,86.59592633247958,54.95,13.40407366752043
1945-03-17 12:10:00,BOX_2_BOOK_6_INDUSTRIAL__PART_2_IMG_1777_output_1945-03-17,Mfg Installation,Bitterfeld,144,408.0,277.0,67.8921568627451,131.0,32.1078431372549
1944-07-21 09:00:00,BOX_3_BOOK_6_INDUSTRIAL__PART_4_IMG_2290_output_1944-07-21,City Area Target,Regensburg,144,403.75,200.0,49.53560371517028,203.75,50.464396284829725
1945-04-19 10:57:00,BOX_2_BOOK_6_INDUSTRIAL__PART_3_IMG_1947_output_1945-04-19,Unidentified Target,Falkenberg,142,388.0,370.0,95.36082474226805,18.0,4.639175257731959
1945-04-15 12:43:00,BOX_2_BOOK_6_INDUSTRIAL__PART_1_IMG_1365_output_1945-04-15,Unidentified Target,Bologna,310,385.25,383.25,99.48085658663206,2.0,0.5191434133679429
1944-03-22 13:15:00,BOX_2_BOOK_6_INDUSTRIAL__PART_2_IMG_1728_output_1944-03-22,UNIDENTIFIED TARGET,BERLIN,216,362.7,140.0,38.59939343810312,222.7,61.400606561896886
1944-07-07 09:30:00,BOX_2_BOOK_6_INDUSTRIAL__PART_2_IMG_1764_output_1944-07-07,Fragmentation Bondo,Bernburg,122,329.0,227.0,68.9969604863222,102.0,31.00303951367781
1945-03-05 10:00:00,BOX_2_BOOK_6_INDUSTRIAL__PART_2_IMG_1827_output_1945-03-05,IND CENTER,CHEMNITZ,246,309.0,306.0,99.02912621359224,3.0,0.9708737864077669
1944-08-25 13:23:00,BOX_3_BOOK_6_INDUSTRIAL__PART_4_IMG_2252_output_1944-08-25,,PEENEMUNDE,113,279.75,201.75,72.11796246648794,78.0,27.882037533512065
1945-03-08 14:18:00,BOX_3_BOOK_6_INDUSTRIAL__PART_4_IMG_2482_output_1945-03-08,Unidentified Target,Wetzlar,75,279.75,276.0,98.65951742627345,3.75,1.3404825737265416
