DATETIME,mission_id,target_name,target_location,NUMBER OF AIRCRAFT BOMBING,total_area_tons,HIGH EXPLOSIVE BOMBS TONS,he_percentage,INCENDIARY BOMBS TONS,inc_percentage
1944-04-07 08:00:00,BOX_1_BOOK_4_CHEMICAL_IMG_0886_output_1944-04-07,,,312,767.5840000000001,553.0,72.04423229249176,214.584,27.955767707508233
1944-07-18 10:00:00,BOX_1_BOOK_4_CHEMICAL_IMG_0889_output_1944-07-18,Chemical Plants,Peenemunde,249,555.9,520.0,93.54200395754633,35.9,6.457996042453678
1943-12-30 12:44:00,BOX_1_BOOK_4_CHEMICAL_IMG_0885_output_1943-12-30,IGFAG Chemical Works,Ludwigshafen,279,476.0,142.0,29.831932773109244,334.0,70.16806722689076
1945-01-16 15:30:00,BOX_1_BOOK_4_CHEMICAL_IMG_0863_output_1945-01-16,CHEMICAL PLANT GROUP,BITTERFELD,198,438.728,254.0,57.894640870881275,184.728,42.105359129118725
1944-04-09 08:00:00,BOX_1_BOOK_4_CHEMICAL_IMG_0886_output_1944-04-09,,,492,399.96000000000004,147.0,36.75367536753675,252.96,63.24632463246325
1944-08-18 15:09:00,BOX_1_BOOK_4_CHEMICAL_IMG_0889_output_1944-08-18,Chemical Plants,Peenemunde,147,330.0,279.0,84.54545454545455,51.0,15.454545454545453
1943-07-24 13:25:00,BOX_1_BOOK_4_CHEMICAL_IMG_0849_output_1943-07-24,NITRATE WORKS,HEROYA,116,321.5,321.5,100.0,0.0,0.0
1944-04-11 09:30:00,BOX_1_BOOK_4_CHEMICAL_IMG_0886_output_1944-04-11,,,971,232.5,82.5,35.483870967741936,150.0,64.51612903225806
1944-04-10 14:00:00,BOX_1_BOOK_4_CHEMICAL_IMG_0886_output_1944-04-10,,,181,191.2,140.0,73.22175732217573,51.2,26.77824267782427
1943-12-30 12:02:00,BOX_1_BOOK_4_CHEMICAL_IMG_0884_output_1943-12-30,Chemical Plant,Ludwigshafen,94,178.0,84.0,47.19101123595505,94.0,52.80898876404494
1944-04-08 08:00:00,BOX_1_BOOK_4_CHEMICAL_IMG_0886_output_1944-04-08,,,56,159.864,123.0,76.94039933943853,36.864,23.059600660561475
1945-03-07 12:43:00,BOX_1_BOOK_4_CHEMICAL_IMG_0905_output_1945-03-07,Chem Plt,Attenburg,82,115.85000000000001,112.45,97.06517047906775,3.4,2.9348295209322397
1943-12-01 12:02:00,BOX_1_BOOK_4_CHEMICAL_IMG_0881_output_1943-12-01,,LEVERKUSEN,50,85.0,53.0,62.35294117647059,32.0,37.64705882352941
1944-10-02 10:59:00,BOX_1_BOOK_4_CHEMICAL_IMG_0879_output_1944-10-02,CHEMICAL WORKS,LEVERKUSEN,20,54.5,28.0,51.37614678899083,26.5,48.62385321100918
1944-04-06 08:00:00,BOX_1_BOOK_4_CHEMICAL_IMG_0886_output_1944-04-06,,,20,52.0,15.0,28.846153846153843,37.0,71.15384615384616
1944-10-18 11:19:00,BOX_1_BOOK_4_CHEMICAL_IMG_0879_output_1944-10-18,CHEMICAL WORKS,LEVERKUSEN,24,51.0,19.0,37.254901960784316,32.0,62.745098039215684
1944-04-05 08:00:00,BOX_1_BOOK_4_CHEMICAL_IMG_0886_output_1944-04-05,,,26,40.47,0.0,0.0,40.47,100.0
1945-03-05 12:40:00,BOX_1_BOOK_4_CHEMICAL_IMG_0905_output_1945-03-05,Chem Plt,Attenburg,12,37.0,36.0,97.2972972972973,1.0,2.7027027027027026
1945-03-06 12:43:00,BOX_1_BOOK_4_CHEMICAL_IMG_0905_output_1945-03-06,Chem Plt,Attenburg,11,34.1,33.0,96.77419354838709,1.1,3.225806451612903
1944-04-18 08:00:00,BOX_1_BOOK_4_CHEMICAL_IMG_0886_output_1944-04-18,,,15,25.5,0.0,0.0,25.5,100.0
1944-08-27 15:30:00,BOX_1_BOOK_4_CHEMICAL_IMG_0889_output_1944-08-27,Chemical Plants,Peenemunde,55,24.45,0.0,0.0,24.45,100.0
1945-03-06 10:48:00,BOX_1_BOOK_4_CHEMICAL_IMG_0891_output_1945-03-06,Chemical Works,Plauen,10,23.0,22.0,95.65217391304348,1.0,4.3478260869565215
1945-03-08 12:00:00,BOX_1_BOOK_4_CHEMICAL_IMG_0891_output_1945-03-08,Chemical Works,Plauen,10,23.0,22.0,95.65217391304348,1.0,4.3478260869565215
1945-03-09 16:00:00,BOX_1_BOOK_4_CHEMICAL_IMG_0891_output_1945-03-09,Chemical Works,Plauen,10,23.0,22.0,95.65217391304348,1.0,4.3478260869565215
1944-04-16 08:00:00,BOX_1_BOOK_4_CHEMICAL_IMG_0886_output_1944-04-16,,,21,18.0,0.0,0.0,18.0,100.0
1944-04-17 08:00:00,BOX_1_BOOK_4_CHEMICAL_IMG_0886_output_1944-04-17,,,8,3.5,2.0,57.14285714285714,1.5,42.857142857142854
1944-10-03 16:00:00,BOX_1_BOOK_4_CHEMICAL_IMG_0879_output_1944-10-03,CHEMICAL WORKS,LEVERKUSEN,1,3.0,1.0,33.33333333333333,2.0,66.66666666666666
1945-02-06 14:00:00,BOX_1_BOOK_4_CHEMICAL_IMG_0891_output_1945-02-06,Chemical Works,Plauen,10,1.05,0.0,0.0,1.05,100.0
